AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,target
48.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,21000.0,1.0,6.0,2.0,1.0,0
31.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
18.0,14.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8600.0,1.0,6.0,2.0,1.0,0
16.0,13.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
35.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,1
15.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
43.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
56.0,13.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,10800.0,6.0,6.0,0.0,1.0,1
21.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,21000.0,1.0,6.0,2.0,1.0,0
30.0,21.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,24500.0,3.0,6.0,0.0,1.0,0
19.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3500.0,2.0,6.0,0.0,1.0,0
40.0,20.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,0
59.0,21.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12300.0,3.0,6.0,0.0,1.0,0
64.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,6000.0,6.0,6.0,0.0,1.0,0
60.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
48.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,0.0,1.0,0
55.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28100.0,6.0,6.0,0.0,1.0,1
28.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,1.0,0
17.0,14.0,5.0,1.0,2.0,5.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
52.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,15000.0,1.0,6.0,0.0,1.0,0
34.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,0.0,1.0,1
55.0,13.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
20.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,7200.0,1.0,6.0,0.0,1.0,1
51.0,14.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
47.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,2.0,1.0,0
49.0,22.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,9500.0,1.0,6.0,0.0,1.0,1
64.0,15.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
56.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,270.0,6.0,6.0,0.0,1.0,0
23.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
15.0,13.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,1
50.0,14.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
18.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,3.0,6.0,2.0,1.0,1
63.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,6.0,6.0,0.0,1.0,0
62.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15200.0,6.0,6.0,0.0,1.0,0
60.0,14.0,3.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,16000.0,1.0,6.0,0.0,1.0,0
16.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
57.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6800.0,1.0,6.0,0.0,1.0,1
57.0,21.0,3.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19000.0,1.0,6.0,0.0,1.0,0
53.0,22.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,9600.0,1.0,6.0,0.0,1.0,0
46.0,9.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
26.0,3.0,1.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
36.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
39.0,1.0,3.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,1
40.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
45.0,11.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
60.0,7.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
54.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,1.0,0
43.0,16.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
43.0,21.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5000.0,6.0,6.0,2.0,1.0,0
34.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,1
60.0,16.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,6.0,6.0,0.0,1.0,1
21.0,15.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,620.0,3.0,6.0,0.0,1.0,1
60.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
24.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6000.0,6.0,6.0,2.0,1.0,0
23.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0
62.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19000.0,6.0,6.0,0.0,1.0,0
44.0,20.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
56.0,22.0,3.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,8000.0,1.0,6.0,0.0,1.0,1
51.0,17.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,4000.0,6.0,6.0,0.0,1.0,1
43.0,21.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,12000.0,1.0,6.0,2.0,1.0,1
23.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14200.0,1.0,6.0,0.0,2.0,0
23.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4500.0,6.0,6.0,0.0,1.0,0
27.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2700.0,6.0,6.0,0.0,1.0,1
35.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19800.0,1.0,6.0,2.0,1.0,0
34.0,10.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
57.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
56.0,17.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
42.0,16.0,4.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,1
25.0,16.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
32.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,0
32.0,17.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
61.0,17.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,7200.0,6.0,6.0,0.0,2.0,1
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3000.0,1.0,6.0,2.0,1.0,0
63.0,11.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,11200.0,6.0,6.0,0.0,1.0,1
28.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
55.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,1
21.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8100.0,3.0,6.0,2.0,1.0,1
55.0,16.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,27500.0,6.0,6.0,0.0,1.0,1
15.0,11.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
27.0,17.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,1
21.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,10600.0,6.0,6.0,0.0,1.0,1
28.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,12000.0,1.0,6.0,2.0,1.0,0
54.0,20.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10800.0,6.0,6.0,0.0,1.0,0
58.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
30.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,11060.0,1.0,6.0,2.0,1.0,1
20.0,19.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12000.0,2.0,6.0,2.0,1.0,0
19.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
29.0,20.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1700.0,3.0,6.0,2.0,1.0,1
61.0,13.0,3.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5000.0,3.0,6.0,0.0,1.0,0
33.0,16.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1300.0,1.0,6.0,2.0,1.0,1
63.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,27700.0,6.0,6.0,0.0,1.0,0
35.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,1.0,0
50.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,1
23.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,14000.0,1.0,6.0,2.0,1.0,0
54.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17000.0,1.0,6.0,0.0,1.0,0
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,0
48.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26300.0,1.0,6.0,2.0,1.0,0
31.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,840.0,6.0,6.0,0.0,1.0,1
17.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
32.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12000.0,1.0,6.0,2.0,1.0,0
26.0,21.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,19000.0,1.0,6.0,0.0,1.0,1
63.0,18.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19000.0,6.0,6.0,0.0,1.0,0
24.0,19.0,5.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
16.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
37.0,15.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
51.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
31.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,1
25.0,20.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,20800.0,6.0,6.0,0.0,1.0,0
44.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,27000.0,1.0,6.0,2.0,1.0,0
22.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,11000.0,1.0,6.0,2.0,2.0,1
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6100.0,1.0,6.0,2.0,1.0,0
32.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
59.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,1
35.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,7000.0,1.0,6.0,0.0,2.0,0
31.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
17.0,14.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,300.0,1.0,6.0,2.0,1.0,0
33.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,2.0,1.0,0
29.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,0
34.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
53.0,9.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,1
32.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,21000.0,1.0,6.0,0.0,1.0,1
32.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,0.0,2.0,0
22.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,400.0,1.0,6.0,2.0,1.0,0
64.0,21.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25300.0,6.0,6.0,0.0,1.0,1
17.0,16.0,5.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,1
29.0,17.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,7300.0,6.0,6.0,0.0,1.0,1
22.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1600.0,6.0,6.0,0.0,1.0,1
51.0,11.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,7800.0,1.0,6.0,0.0,1.0,1
58.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2200.0,6.0,6.0,0.0,1.0,0
59.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
57.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,2.0,1
22.0,16.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
25.0,9.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
54.0,16.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15400.0,6.0,6.0,0.0,2.0,0
59.0,16.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1500.0,6.0,6.0,0.0,1.0,0
32.0,15.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
39.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14400.0,1.0,6.0,0.0,1.0,0
39.0,15.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1400.0,3.0,6.0,1.0,1.0,1
18.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
24.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,2.0,1.0,1
18.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,1.0,6.0,2.0,1.0,0
30.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
22.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1100.0,3.0,6.0,2.0,1.0,1
61.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,13300.0,1.0,6.0,0.0,1.0,0
17.0,14.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,0
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
33.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,2.0,1.0,1
32.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
25.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,0
26.0,16.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
21.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,25000.0,4.0,6.0,0.0,1.0,0
30.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
48.0,21.0,3.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,0.0,1.0,0
50.0,16.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2300.0,6.0,6.0,0.0,1.0,1
22.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,23200.0,1.0,6.0,0.0,1.0,0
64.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,24900.0,6.0,6.0,0.0,1.0,0
30.0,18.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,2.0,6.0,1.0,1.0,1
22.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,7300.0,1.0,6.0,2.0,1.0,0
34.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
60.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,11000.0,1.0,6.0,0.0,1.0,0
24.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,14700.0,1.0,6.0,2.0,1.0,0
47.0,10.0,3.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
59.0,18.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,15000.0,2.0,6.0,0.0,1.0,0
59.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
57.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10800.0,1.0,6.0,0.0,1.0,0
54.0,16.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
51.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,21200.0,1.0,6.0,0.0,1.0,0
61.0,17.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,7600.0,6.0,6.0,0.0,1.0,1
17.0,14.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
28.0,21.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
37.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
18.0,18.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,9300.0,6.0,6.0,0.0,2.0,0
59.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14000.0,1.0,6.0,0.0,1.0,1
57.0,17.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,10880.0,6.0,6.0,0.0,1.0,1
64.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,90.0,6.0,6.0,0.0,1.0,0
52.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2700.0,1.0,6.0,0.0,1.0,0
